Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
11898	-10399.83	-10902.76	502.9352	0.403464	0.412136	0.060978	0.123422	1.056815	1.239535	5.730152	1.838825
11904	-10393.03	-10895.81	502.7866	0.439732	0.359292	0.0664595	0.134517	1.322749	1.185645	5.683572	1.88477
11910	-10389.65	-10891.55	501.9009	0.346007	0.405261	0.09585	0.152882	1.225413	1.150832	6.235017	1.88477
11916	-10403.48	-10904.34	500.857	0.452728	0.257819	0.192193	0.0972606	1.219083	1.146506	6.446311	2.849346
11922	-10386.84	-10888.36	501.5273	0.453475	0.243836	0.18177	0.12092	1.368561	1.17772	6.078468	2.594384
11928	-10389.13	-10891.03	501.8943	0.589731	0.136081	0.131655	0.142533	1.63607	1.275067	5.70151	2.586525
11934	-10383.33	-10884.43	501.0969	0.584779	0.140296	0.111441	0.163484	1.456386	1.194221	5.908136	3.704811
11940	-10403.24	-10902.53	499.2948	0.584052	0.193614	0.0983863	0.123948	1.976548	1.110031	6.646644	3.907299
11946	-10386.83	-10887.09	500.2573	0.53933	0.215893	0.129741	0.115036	1.698633	1.154939	6.646644	2.538958
11952	-10392.82	-10892.85	500.0305	0.512118	0.228646	0.137405	0.121831	1.638874	1.156686	6.51505	3.395175
11958	-10403.55	-10903.98	500.4383	0.521626	0.137026	0.217255	0.124093	1.803436	1.156686	6.416971	2.783855
11964	-10397.25	-10898.29	501.0389	0.54008	0.130078	0.170701	0.159141	1.470031	1.167133	6.101389	3.194083
11970	-10391.68	-10891.2	499.5162	0.583121	0.0963789	0.148676	0.171824	1.617392	1.041171	6.690626	4.008375
11976	-10389.81	-10892.08	502.2712	0.510249	0.209303	0.130096	0.150352	1.286109	1.130527	6.016612	1.87822
11982	-10396.57	-10897.21	500.6426	0.509647	0.199655	0.140524	0.150174	1.432869	1.187115	6.332283	3.166669
11988	-10396.28	-10897.38	501.1025	0.509647	0.199655	0.140524	0.150174	1.316771	1.120658	6.174975	3.166669
11994	-10393.11	-10892.61	499.4982	0.551425	0.192714	0.111536	0.144325	1.474688	1.130509	6.713835	4.022687
12000	-10391.75	-10891.53	499.7762	0.517656	0.196107	0.16886	0.117377	1.474688	1.159434	6.745494	3.332021
12006	-10401.76	-10903.35	501.585	0.517656	0.196107	0.16886	0.117377	1.467597	1.159434	6.025421	2.549169
12012	-10390.47	-10891.11	500.6451	0.511196	0.206139	0.166753	0.115912	1.273104	1.064006	6.802362	2.222988
12018	-10408.47	-10907.77	499.2997	0.504686	0.203513	0.177365	0.114436	1.387604	1.020327	7.068233	3.500955
12024	-10407.66	-10908.01	500.3484	0.496591	0.212122	0.177312	0.113975	1.600741	1.090742	6.181655	4.151867
12030	-10393.83	-10893.68	499.851	0.629788	0.0601609	0.155296	0.154755	1.600741	1.033898	6.759571	3.18644
12036	-10405.88	-10905.08	499.1996	0.559518	0.114511	0.188484	0.137488	1.589586	1.019586	6.918945	3.886448
12042	-10410.49	-10911.48	500.9887	0.568723	0.17547	0.139187	0.11662	1.506361	1.070275	6.46805	2.308949
12048	-10423.72	-10923.77	500.0545	0.586749	0.131387	0.118625	0.163239	1.384324	1.03149	6.592001	3.724973
12054	-10413.66	-10911.76	498.1012	0.521604	0.116799	0.222097	0.1395	1.980205	1.031383	7.53565	3.198902
12060	-10424.93	-10925.07	500.1379	0.521457	0.0566118	0.302377	0.119554	1.979108	1.031383	6.635905	2.604489
12066	-10418.86	-10918.12	499.2561	0.622551	0.0675871	0.197271	0.112591	1.60802	1.031383	7.185138	2.853269
12072	-10424.77	-10923.6	498.8308	0.550429	0.0597571	0.290267	0.0995472	1.253002	1.03809	7.185138	4.193694
12078	-10420	-10918.98	498.9791	0.580139	0.00900677	0.305934	0.10492	1.442035	0.938153	7.185138	3.758431
12084	-10432.09	-10933.34	501.2583	0.583973	0.0520486	0.307956	0.0560227	1.549022	1.097575	6.190153	2.573484
12090	-10436.04	-10935.43	499.3936	0.563	0.0501793	0.33096	0.0558614	1.228119	1.077818	6.921769	4.011302
12096	-10411.79	-10911.8	500.0102	0.526051	0.0468861	0.357436	0.0696266	1.603221	1.052419	6.846961	2.626927
12102	-10421.69	-10921.85	500.1537	0.526051	0.0468861	0.357436	0.0696266	1.43444	1.1043	6.651751	3.133411
12108	-10404.07	-10905.88	501.8106	0.566446	0.0465555	0.312026	0.0749731	1.43444	1.20897	5.790176	2.83845
12114	-10391.56	-10893.36	501.8011	0.224517	0.50151	0.238743	0.0352291	0.8456264	1.127058	6.740998	1.363342
12120	-10414.52	-10917.05	502.5306	0.249285	0.467118	0.200868	0.0827285	1.024095	1.179381	6.245324	1.309974
12126	-10404.11	-10905.66	501.5447	0.373888	0.383027	0.148851	0.0942338	0.9133495	1.045674	6.855257	1.426524
12132	-10402.59	-10903.55	500.9677	0.310501	0.35183	0.246442	0.0912276	0.9775009	1.066758	6.832371	2.090273
12138	-10391.04	-10894.08	503.0337	0.388878	0.371336	0.0692542	0.170532	1.136886	1.231706	5.533048	2.090273
12144	-10400.51	-10903.94	503.4322	0.348415	0.432044	0.0667536	0.152788	1.043564	1.231706	5.533048	1.692621
12150	-10393.85	-10897.04	503.1919	0.298885	0.476997	0.0675663	0.156551	1.006451	1.267992	5.772811	1.46012
12156	-10407.68	-10909.58	501.9018	0.317226	0.506268	0.064876	0.11163	0.9543114	1.092181	6.610788	1.43492
12162	-10415.51	-10916.98	501.4709	0.393824	0.44532	0.0626642	0.0981915	1.212998	1.095552	6.668958	1.512441
12168	-10396.01	-10897	500.9928	0.325068	0.479453	0.0897608	0.105718	1.015781	1.081363	6.790632	2.089449
12174	-10424.43	-10924.47	500.0417	0.32383	0.435501	0.135353	0.105315	1.002028	1.003369	7.569017	1.574014
12180	-10409.34	-10909.2	499.867	0.340571	0.424719	0.132002	0.102708	0.9390323	0.9565774	7.780724	1.445073
12186	-10408.02	-10907.51	499.4881	0.334014	0.470234	0.0683336	0.127419	1.129918	0.9888888	7.899215	1.372506
12192	-10425.53	-10923.85	498.3139	0.549559	0.114017	0.26662	0.0698043	1.546164	0.9140916	7.914288	2.464581
12198	-10415.11	-10913.59	498.4763	0.573195	0.0759124	0.278086	0.0728065	1.546164	0.9901613	7.680326	2.772085
12204	-10397.83	-10899.8	501.9688	0.279411	0.565121	0.0409836	0.114484	0.9897214	1.083016	6.469944	1.629855
12210	-10405.87	-10906.64	500.777	0.343549	0.45612	0.0595679	0.140764	1.060771	1.042324	7.001208	1.851251
12216	-10405.53	-10906.37	500.8414	0.326173	0.416862	0.123321	0.133644	0.9608827	1.109616	7.001208	1.810464
12222	-10409.44	-10910.35	500.911	0.403966	0.419748	0.0894812	0.0868053	0.9290974	1.109616	7.038792	1.677183
12228	-10392.28	-10894.25	501.9653	0.396984	0.311783	0.241943	0.0492903	0.827597	1.24703	6.156164	2.40759
12234	-10394.15	-10895.69	501.5329	0.316287	0.389125	0.245377	0.0492113	0.8943885	1.206226	6.266712	2.713169
12240	-10385.38	-10887.33	501.9517	0.33011	0.34885	0.2561	0.0649406	0.9387219	1.098428	6.35	1.976222
12246	-10404.74	-10906.58	501.8417	0.303977	0.418708	0.163093	0.114222	0.9494042	1.12741	6.278717	2.252244
12252	-10405.17	-10906.77	501.5991	0.423748	0.332202	0.143529	0.10052	0.983956	1.187588	6.127718	2.900981
12258	-10400.83	-10901.99	501.1639	0.462556	0.370644	0.066254	0.100546	1.206894	1.187588	6.020271	3.63017
12264	-10412.61	-10912.24	499.6282	0.503633	0.246476	0.140416	0.109475	1.540624	1.134529	6.618215	3.995048
12270	-10396	-10896.46	500.4621	0.570986	0.0778545	0.214218	0.136942	1.540624	1.082596	6.618215	2.618116
12276	-10402.05	-10901.93	499.8757	0.585005	0.0797661	0.219478	0.115751	1.675422	1.13063	6.225985	4.771138
12282	-10393.39	-10894.38	500.9957	0.578212	0.0680367	0.267593	0.0861584	1.116008	1.229573	5.924209	4.407674
12288	-10385.19	-10886.49	501.2994	0.577873	0.0685816	0.267437	0.086108	1.473222	1.144636	5.924209	3.341945
12294	-10395.03	-10896.4	501.3642	0.512187	0.178048	0.23432	0.075445	1.136449	1.044649	6.363118	2.57633
12300	-10400.86	-10901.39	500.5234	0.478303	0.309259	0.0545582	0.15788	1.307973	1.082899	6.248492	4.082689
12306	-10406.6	-10908.12	501.5142	0.466389	0.257839	0.107304	0.168469	1.144305	1.186928	6.003273	3.163985
12312	-10403.1	-10903.41	500.3079	0.485626	0.16097	0.280945	0.0724582	1.280357	1.115774	6.663087	3.051761
12318	-10407.75	-10908.85	501.0968	0.545749	0.118603	0.194843	0.140805	1.272614	1.035026	6.442943	2.578666
12324	-10397.19	-10898.76	501.5745	0.397371	0.309194	0.215577	0.0778579	1.187904	1.112262	6.494958	1.784489
12330	-10423.34	-10923.92	500.5824	0.563462	0.0839629	0.242175	0.110401	1.187904	1.135815	6.494958	3.227613
12336	-10392.6	-10894.57	501.9703	0.346464	0.419798	0.112432	0.121305	1.410837	1.087552	6.078445	2.033306
12342	-10393.61	-10895.17	501.5644	0.369262	0.423412	0.0531954	0.154131	1.05953	1.10416	6.021029	3.307915
12348	-10396.01	-10897.44	501.4269	0.452644	0.352879	0.0443339	0.150144	1.355322	1.137085	6.176144	2.55389
12354	-10389.82	-10891.56	501.7414	0.405636	0.422247	0.0375666	0.134551	1.176289	1.165583	5.887127	3.123445
12360	-10394.55	-10896.34	501.7946	0.470818	0.353762	0.0192479	0.156172	1.395635	1.1779	6.032905	2.286057
12366	-10410.18	-10911.95	501.7763	0.456139	0.330176	0.0623822	0.151303	1.317152	1.163067	5.785327	3.162457
12372	-10413.94	-10915	501.064	0.527233	0.250989	0.126855	0.0949226	1.604717	1.20715	6.054519	3.033463
12378	-10415.32	-10914.55	499.2324	0.527233	0.250989	0.126855	0.0949226	1.604717	1.13849	6.560698	4.945282
12384	-10421.02	-10920.49	499.4706	0.673806	0.100227	0.0519527	0.174014	1.728826	1.07882	6.555258	4.350766
12390	-10413.47	-10916.79	503.3189	0.357908	0.510889	0.0143707	0.116832	1.088875	1.225854	5.483842	1.899672
12396	-10415.52	-10918.02	502.5026	0.420711	0.451134	0.0169806	0.111175	1.3245	1.263585	5.439398	2.82347
12402	-10402.43	-10904.7	502.269	0.474052	0.301131	0.0290792	0.195737	1.218255	1.245054	5.472893	3.312911
12408	-10403.72	-10906.58	502.8549	0.437723	0.313108	0.0268507	0.222318	1.218255	1.310566	5.375029	2.53544
12414	-10410.49	-10913.81	503.3242	0.476999	0.341202	0.0139112	0.167888	1.282827	1.351834	5.113326	2.39074
12420	-10411.08	-10910.85	499.767	0.477251	0.218073	0.117451	0.187225	1.340567	1.163447	6.317951	5.220537
12426	-10412.62	-10913.19	500.5743	0.454602	0.360221	0.0165242	0.168653	1.27174	1.095003	6.615311	2.805902
12432	-10402.52	-10902.25	499.7298	0.434159	0.329087	0.017331	0.219423	1.439955	1.095003	7.055617	2.61229
12438	-10399.15	-10899.41	500.2581	0.458731	0.356406	0.0476605	0.137202	1.519411	1.07302	6.678044	2.808783
12444	-10413.92	-10914.87	500.943	0.425899	0.402469	0.0442494	0.127383	1.356179	1.133214	6.690097	1.905257
12450	-10392.31	-10892.74	500.4382	0.635778	0.124903	0.0660551	0.173264	1.273236	1.133214	6.144493	4.626156
12456	-10393.63	-10893.39	499.7584	0.582579	0.147586	0.0949876	0.174848	1.631878	1.082249	6.46045	4.273714
12462	-10394.58	-10895	500.4152	0.559286	0.160855	0.103527	0.176332	1.452893	1.048981	6.876924	2.146552
12468	-10393.21	-10894.53	501.3277	0.51383	0.229057	0.095113	0.162	1.579443	1.173207	6.270421	2.112613
12474	-10374.94	-10876.26	501.3113	0.599647	0.121591	0.103122	0.175641	1.441989	1.148406	6.048264	2.970508
12480	-10382.37	-10884.31	501.9465	0.510707	0.251876	0.0878268	0.14959	1.264162	1.17654	6.095385	2.082615
12486	-10390.91	-10891.99	501.0752	0.477818	0.305937	0.097728	0.118517	1.445177	1.157285	6.505363	2.045615
12492	-10390.15	-10891.28	501.1301	0.346736	0.44473	0.122529	0.086004	0.9782046	1.11108	6.738213	2.045615
12498	-10409.1	-10911.15	502.0514	0.394324	0.383341	0.117231	0.105104	0.960454	1.146648	6.308035	1.855596
12504	-10403.48	-10905.52	502.0408	0.381244	0.388949	0.113342	0.116465	0.999033	1.112787	6.235315	2.038813
12510	-10399.04	-10899.78	500.7399	0.441044	0.342339	0.0818846	0.134732	1.338358	1.067961	6.802307	2.006108
12516	-10403.33	-10904.93	501.6029	0.449733	0.311666	0.0999398	0.13866	1.224513	1.155188	6.541239	1.551829
12522	-10397.33	-10898.45	501.1171	0.44413	0.320243	0.0986945	0.136933	1.224513	1.160726	6.433705	2.451765
12528	-10400.59	-10902.44	501.8534	0.415395	0.298446	0.208454	0.0777051	1.040791	1.17091	6.420325	1.712921
12534	-10383.67	-10884.98	501.3038	0.433186	0.286886	0.165956	0.113972	1.085776	1.156078	6.53495	2.114353
12540	-10385.61	-10887.24	501.6294	0.35897	0.370479	0.208975	0.0615761	0.9941712	1.110889	6.459466	2.045822
12546	-10415.94	-10918.64	502.7035	0.357315	0.368771	0.195942	0.0779722	1.078057	1.145405	6.038659	1.522017
12552	-10433.45	-10934.27	500.8248	0.398293	0.296381	0.218412	0.086914	1.012703	1.138378	6.462261	3.20262
12558	-10401.57	-10902.98	501.409	0.376302	0.3252	0.206353	0.0921442	1.087841	1.093747	6.462261	2.238687
12564	-10385.44	-10887.08	501.6458	0.397133	0.323123	0.241587	0.0381579	1.010737	1.134404	6.432608	2.036515
12570	-10376.45	-10877.66	501.2112	0.368763	0.31953	0.273973	0.0377337	1.073955	1.130568	6.542387	2.276425
12576	-10378.84	-10879.23	500.3947	0.457939	0.183112	0.303266	0.0556827	1.484072	1.130568	6.523288	3.009446
12582	-10389.26	-10890.85	501.5914	0.480337	0.262516	0.198175	0.0589717	1.184918	1.130568	6.104336	2.758111
12588	-10387.59	-10887.81	500.2243	0.441154	0.295202	0.182009	0.0816353	1.360134	1.054474	6.798972	2.758111
12594	-10399.92	-10899.91	499.994	0.452928	0.312094	0.13678	0.0981972	1.460552	1.183498	6.325812	4.393899
12600	-10405.45	-10906.36	500.9122	0.459216	0.316427	0.124796	0.0995606	1.272604	1.122694	6.258084	3.299263
12606	-10400.24	-10902.31	502.0718	0.386955	0.266635	0.295346	0.0510643	1.163686	1.203404	6.012672	2.212611
12612	-10378.86	-10881.3	502.4391	0.382899	0.311349	0.208854	0.096898	0.9762365	1.156607	6.162611	1.673067
12618	-10390.05	-10892.69	502.6404	0.431063	0.289214	0.194006	0.0857172	0.9762365	1.165221	5.982484	1.823179
12624	-10405.42	-10907.56	502.1455	0.390093	0.377294	0.161289	0.0713235	1.042641	1.180211	6.057759	2.190631
12630	-10397.71	-10898.45	500.7406	0.390093	0.377294	0.161289	0.0713235	1.138925	1.148814	6.898074	1.909833
12636	-10415.56	-10917.29	501.7265	0.393014	0.365605	0.18884	0.0525404	0.9325052	1.17153	6.425088	2.002866
12642	-10407.27	-10909.31	502.0383	0.344357	0.371135	0.222904	0.0616044	0.9738277	1.159324	6.252898	1.97072
12648	-10402.98	-10905.01	502.0289	0.310866	0.447697	0.201225	0.040212	0.821207	1.216019	6.252898	2.117899
12654	-10403.54	-10906.71	503.1665	0.247522	0.488754	0.231706	0.0320181	0.7690818	1.211588	5.990302	1.378453
12660	-10423.66	-10925.75	502.0895	0.458211	0.182338	0.216897	0.142554	1.487322	1.147856	6.025288	1.838401
12666	-10419.04	-10920.25	501.2107	0.347274	0.415919	0.142892	0.0939147	1.125768	1.084356	6.642436	2.015993
12672	-10408.62	-10909.6	500.9815	0.434687	0.282374	0.179312	0.103627	0.9821439	1.018678	6.753105	2.338173
12678	-10413.54	-10913.71	500.1661	0.398076	0.306679	0.194746	0.100499	1.307359	1.090987	6.985635	2.338173
12684	-10395.58	-10896.99	501.408	0.531759	0.160578	0.173414	0.134249	1.47111	1.119471	6.219343	2.338173
12690	-10391.2	-10891.09	499.8938	0.497847	0.227705	0.130255	0.144193	1.47111	1.105747	6.627658	3.619271
12696	-10400.07	-10900.86	500.7953	0.501057	0.229174	0.106241	0.163528	1.591506	1.137636	6.627658	1.976205
12702	-10397.73	-10898.33	500.6026	0.561271	0.135913	0.188144	0.114671	1.565354	1.148785	6.436225	2.78843
12708	-10412.54	-10913.08	500.5465	0.563947	0.112816	0.205313	0.117924	1.353088	1.148785	6.226873	3.902964
12714	-10396.23	-10897.82	501.5867	0.551203	0.144113	0.131364	0.17332	1.4068	1.254522	5.615136	3.7596
12720	-10405.41	-10905.63	500.2178	0.502535	0.25512	0.0843282	0.158017	1.498745	1.099933	6.566366	3.206098
12726	-10418.08	-10917.65	499.5734	0.484023	0.282559	0.0812218	0.152196	1.345153	1.022515	7.356626	2.247293
12732	-10423.92	-10924.44	500.5143	0.534921	0.246857	0.0852561	0.132966	1.348407	1.208431	6.254348	3.759753
12738	-10437.61	-10939.09	501.4786	0.566547	0.175209	0.117417	0.140827	1.532364	1.138546	5.972772	2.811667
12744	-10433.25	-10932.43	499.1877	0.590965	0.0721869	0.150154	0.186694	1.684621	1.135813	6.469412	5.296674
12750	-10409.14	-10909.39	500.2515	0.671641	0.0315964	0.131391	0.165372	1.674378	1.177717	6.119349	4.282579
12756	-10407.28	-10907.71	500.4268	0.625925	0.0573921	0.147028	0.169654	1.674378	1.085989	6.241945	3.669018
12762	-10419.83	-10920.45	500.6191	0.628382	0.0472763	0.0567115	0.26763	1.629477	1.138998	5.7493	5.137743
12768	-10407.98	-10908.83	500.8508	0.518883	0.245955	0.0355755	0.199586	1.368838	1.168645	5.720101	5.177693
12774	-10418.31	-10920.36	502.0543	0.568863	0.1243	0.0445508	0.262287	1.909518	1.317668	5.199051	3.405142
12780	-10398.11	-10900.05	501.9418	0.53813	0.117865	0.0958886	0.248117	1.954271	1.225077	5.199051	3.722188
12786	-10402.66	-10904.51	501.8454	0.540948	0.113245	0.0963908	0.249416	1.465214	1.209458	5.667115	3.108151
12792	-10452.49	-10953.11	500.612	0.437793	0.361975	0.10007	0.100162	1.156185	1.042024	6.421829	3.643308
12798	-10450.08	-10951.98	501.8939	0.374356	0.395396	0.155418	0.0748298	1.133202	1.094599	6.360372	1.782875
12804	-10403.31	-10904.32	501.0131	0.600602	0.0577704	0.243055	0.0985722	1.414795	1.0601	6.180698	3.256189
12810	-10392.85	-10894.15	501.3039	0.450755	0.255549	0.219755	0.0739402	1.093829	1.11976	6.411256	2.482152
12816	-10394.3	-10893.43	499.1324	0.519502	0.182625	0.190321	0.107552	1.286073	1.067742	6.944487	4.371775
12822	-10404.16	-10903.94	499.7838	0.381377	0.252355	0.297408	0.0688594	1.124945	1.003697	7.393772	2.169845
12828	-10402.49	-10901.98	499.4905	0.39914	0.266719	0.279168	0.0549729	1.020041	0.9904875	7.388102	2.797108
12834	-10410.65	-10910.08	499.4279	0.403095	0.291673	0.257344	0.0478875	1.107667	1.006115	7.586253	2.185085
12840	-10433.07	-10932.23	499.1584	0.43797	0.188438	0.279609	0.0939837	1.123458	0.9732324	7.586253	2.605859
12846	-10425.09	-10926.51	501.4249	0.432113	0.200988	0.27587	0.0910296	1.123458	1.055813	6.417629	2.338549
12852	-10406.52	-10908.14	501.6215	0.44274	0.203329	0.263777	0.0901541	1.128047	1.099288	6.417629	1.99908
12858	-10402.79	-10904.95	502.1641	0.500203	0.20932	0.205216	0.085261	1.128279	1.201101	5.985057	2.204954
12864	-10412.95	-10914.28	501.3376	0.524385	0.19548	0.180679	0.0994554	1.362846	1.198584	5.985057	3.156025
12870	-10424.41	-10925.45	501.0358	0.618689	0.0507969	0.213172	0.117341	1.427788	1.086142	6.441451	2.388159
12876	-10406.28	-10907.17	500.8899	0.477482	0.220306	0.131454	0.170758	1.464976	1.15832	6.367281	2.656668
12882	-10401.54	-10902.79	501.247	0.512298	0.234003	0.0748097	0.178889	1.434802	1.065264	6.238225	2.656668
12888	-10418.6	-10920.91	502.3114	0.457243	0.312074	0.087515	0.143169	1.45863	1.150345	6.050234	1.538424
12894	-10408.95	-10909.01	500.059	0.47534	0.198071	0.247644	0.0789449	1.255835	1.07321	7.065071	2.374135
12900	-10390.33	-10890.66	500.3362	0.432264	0.328516	0.12368	0.11554	1.253055	1.067007	6.788799	2.745762
12906	-10387.04	-10889.48	502.4412	0.437025	0.296617	0.189235	0.0771237	1.183195	1.133439	5.942255	1.955657
12912	-10382.89	-10884.51	501.6205	0.416896	0.253629	0.263529	0.0659464	1.180064	1.12369	6.232195	2.373247
12918	-10410.64	-10912.56	501.9243	0.436096	0.26531	0.22961	0.0689836	1.056248	1.097114	6.232195	2.149426
12924	-10417.74	-10920.12	502.3816	0.393572	0.273193	0.286695	0.0465399	1.197326	1.211697	5.661228	2.64484
12930	-10412	-10914.46	502.4584	0.460888	0.193559	0.297293	0.0482603	1.248784	1.189076	5.86139	1.973623
12936	-10401.75	-10903.85	502.1057	0.47022	0.174662	0.303312	0.0518057	1.057936	1.108879	6.147836	2.0949
12942	-10429	-10927.76	498.7586	0.589694	0.0646949	0.252275	0.0933365	1.322644	1.130684	6.834276	5.470043
12948	-10425.01	-10924.95	499.9363	0.401234	0.350423	0.195954	0.0523891	1.250025	1.10527	6.246569	5.470043
12954	-10428.2	-10929.76	501.5633	0.360229	0.376814	0.190921	0.0720351	1.096107	1.056256	6.102558	3.071665
12960	-10417.13	-10917.98	500.8508	0.404464	0.422458	0.128518	0.0445598	1.158561	1.001224	6.80411	2.169012
12966	-10423.55	-10924.47	500.9224	0.368559	0.384955	0.170428	0.0760577	1.207877	1.071235	6.817455	1.883561
12972	-10414.94	-10915.43	500.4944	0.588858	0.168991	0.088126	0.154025	1.481696	1.194875	6.231347	3.679585
12978	-10418.44	-10920.35	501.9047	0.51927	0.168632	0.140191	0.171907	1.626882	1.194875	5.847805	2.304915
12984	-10398.11	-10899.36	501.2508	0.37705	0.383208	0.153857	0.0858847	0.9387066	1.088954	6.533592	2.500889
12990	-10396.81	-10899.31	502.5022	0.338467	0.446323	0.138113	0.0770963	0.9352554	1.106789	6.239899	1.536956
12996	-10388.92	-10890.46	501.5411	0.397343	0.305259	0.192398	0.105	0.9979549	1.171125	6.297428	2.505883
13002	-10399.87	-10901.8	501.9299	0.401299	0.308298	0.194314	0.0960893	1.235701	1.163981	6.377674	1.499867
13008	-10396.22	-10897.31	501.0829	0.454506	0.349174	0.0874902	0.108829	1.463814	1.066494	6.413105	2.378244
13014	-10399.99	-10900.9	500.9106	0.433021	0.238018	0.244957	0.084005	1.479531	1.079629	6.428259	2.553571
13020	-10408.33	-10909.81	501.4723	0.544868	0.142956	0.232624	0.0795517	1.298438	1.072019	6.577872	1.644431
13026	-10398.51	-10899.43	500.921	0.51276	0.126408	0.290533	0.0702989	1.375098	1.072019	6.528987	2.408878
13032	-10398.36	-10897.82	499.4603	0.502832	0.228418	0.120024	0.148726	1.296162	1.089822	6.68928	4.616473
13038	-10399.87	-10900.22	500.3491	0.448793	0.331946	0.10455	0.114712	1.403017	1.09914	6.76623	2.52993
13044	-10388.64	-10888.9	500.2581	0.440314	0.327104	0.119544	0.113039	1.403017	1.135211	6.795849	2.52993
13050	-10379.23	-10880.62	501.3973	0.412389	0.306359	0.171599	0.109653	1.238524	1.103965	6.345155	2.344178
